,Tags_Will revert after reading the email,Total Time Spent on Website,Lead Profile_Potential Lead,Last Notable Activity_SMS Sent,Last Activity_SMS Sent,What is your current occupation_Working Professional,Lead Profile_Unspecified,Lead Origin_Lead Add Form,Tags_Interested in other courses,Lead Source_Reference,Last Notable Activity_Modified,Tags_Closed by Horizzon,Tags_Ringing,What is your current occupation_Unemployed,Last Activity_Olark Chat Conversation,Lead Source_Welingak Website,Lead Source_Olark Chat,Last Activity_Email Bounced,Tags_Lateral student,Last Activity_View in browser link Clicked,TotalVisits,Lead Profile_Student of SomeSchool,Tags_Not doing further education,Do Not Email_Yes,Tags_switched off,Tags_Interested in Next batch,Last Notable Activity_Unreachable,Lead Source_WeLearn,Lead Source_Direct Traffic,Lead Origin_Landing Page Submission,Specialization_E-Business,Tags_Lost to Others,Page Views Per Visit,Last Activity_Email Received,Tags_Diploma holder (Not Eligible),Lead Source_Google,How did you hear about X Education_Online Search,Tags_University not recognized,Last Activity_Converted to Lead,Tags_in touch with EINS,Last Activity_Resubscribed to emails,Lead Source_Facebook,Specialization_Unspecified,Last Notable Activity_Email Bounced,City_Other Metro Cities,Lead Profile_Other Leads,Lead Profile_Lateral Student,City_Thane & Outskirts,Last Activity_Had a Phone Conversation,Last Notable Activity_Form Submitted on Website,Tags_opp hangup,Tags_In confusion whether part time or DLP,What is your current occupation_Student,Lead Source_welearnblog_Home,Tags_Still Thinking,Specialization_Services Excellence,How did you hear about X Education_Unspecified,Lead Source_blog,Lead Source_Organic Search,Last Notable Activity_Olark Chat Conversation,Lead Source_Others,Specialization_Hospitality Management,City_Unspecified,How did you hear about X Education_Multiple Sources,Last Notable Activity_Had a Phone Conversation,Tags_Graduation in progress,Last Notable Activity_Email Received,City_Other Cities of Maharashtra,Tags_Recognition issue (DEC approval),Last Notable Activity_Email Marked Spam,Lead Source_Press_Release,Specialization_Finance Management,Specialization_Operations Management,Lead Source_Social Media,Last Activity_Email Opened,Specialization_Marketing Management,What is your current occupation_Other,Tags_Lost to EINS,Last Notable Activity_View in browser link Clicked,What is your current occupation_Housewife,How did you hear about X Education_Student of SomeSchool,Last Notable Activity_Email Link Clicked,Last Notable Activity_Email Opened,City_Tier II Cities,Tags_Busy,Lead Origin_Quick Add Form,Specialization_IT Projects Management,Converted
5622,False,-0.8904357737302593,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
8867,False,-0.8904357737302593,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.9403744201388577,False,False,False,False,True,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1636,False,-0.7517810511724327,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.285677808984768,False,False,False,False,False,False,False,False,False,False,False,2.723370387055971,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
3720,True,-0.8904357737302593,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5741,False,0.6894983017312922,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.3838613628579513,False,True,False,False,False,False,False,True,True,False,False,-0.1691952413962954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
6203,False,-0.8904357737302593,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
6140,True,-0.8046887742537085,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1726516944229551,False,False,False,False,False,False,False,False,True,False,False,0.7949933014211268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1388,False,-0.5766382437309673,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,True,False,False,0.3128990300124157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3483,False,-0.2372990543131283,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,0.45090822306340833,False,False,False,False,False,False,False,True,True,False,False,0.07185189430806015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
8942,False,-0.611301924370424,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,-0.3838613628579513,False,True,True,False,False,False,False,True,True,False,False,-0.1691952413962954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
8100,True,-0.8904357737302593,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.9403744201388577,False,False,True,False,False,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1268,False,-0.662385243207518,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,True,False,False,0.3128990300124157,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
7102,False,-0.5857602649518769,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.45090822306340833,False,False,False,False,False,False,False,False,False,False,False,1.2770875728298379,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
7884,False,-0.8904357737302593,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,-1.1333837842137178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8841,True,-0.20993299065039936,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1726516944229551,False,False,False,False,False,False,False,True,True,False,False,0.7949933014211268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8141,False,-0.8466500718698929,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.3838613628579513,False,False,False,True,False,False,False,True,True,False,False,-0.1691952413962954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8701,True,1.0616767675444059,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1726516944229551,False,False,False,False,False,False,False,True,True,False,False,0.7949933014211268,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
4084,False,1.6454861256826236,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,False,False,False,0.3128990300124157,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
