index,season no.,episode no.,episode name,name,line
943,2,10,The Wedding Squanchers,Jerry,The trick to cereal is keeping 70% of it above the milk.
944,2,10,The Wedding Squanchers,Beth,"Jerry, get a job."
945,2,10,The Wedding Squanchers,Rick,"Uh, w-why don't you get it Jerry? you're the man of the house and you don't have a job."
947,2,10,The Wedding Squanchers,Summer,"Gross, what is that thing?"
951,2,10,The Wedding Squanchers,Rick,"Ughhhh... belchflies towards front doorTurning back around and re-entering dining roomScoffsHovers over Jerry and fully shoves him into underside before flying away through open front door and into skyRuns to front doorFollow BethLooking into skyStill eating cerealUnscrewing and drinking from scotch flaskMorty waveskissing Beth's handHolding a suit in a dry cleaning bag* Your language has 'squanch,' in it a lot. Doesn't that become tedious and worn out like the Smurf thing?"
952,2,10,The Wedding Squanchers,Rick,"Beth, Squanchy culture is more... contextual than literal. You just say what's in your squanch and people understand."
953,2,10,The Wedding Squanchers,Beth,"Oh, okay... I squanch my family."
955,2,10,The Wedding Squanchers,Beth,"What? I do, I squanch my family."
964,2,5,Get Schwifty,Rick,"Oh boy. Time to go, Morty."
965,2,5,Get Schwifty,Morty,"Uhh, where?"
966,2,5,Get Schwifty,Rick,"The Pentagon. I mean, not THE Pentagon.  The lame one, here on Earth."
967,2,5,Get Schwifty,Summer,"Is it God? If it’s God, do we get out of school?"
968,2,5,Get Schwifty,Beth,"It’s not God, Summer."
969,2,5,Get Schwifty,Jerry,"She’s allowed to think it’s God if she wants, honey!"
970,2,5,Get Schwifty,Beth,"Shut up, Jerry."
971,2,5,Get Schwifty,Jerry,Ok…
972,2,5,Get Schwifty,Beth,"Dad, what do you know about this?"
973,2,5,Get Schwifty,Rick,Morty and I are going to look into it. You guys hold tight.
974,2,5,Get Schwifty,Mr. Goldenfold,"Scary stuff, huh? Pretty freaky. Hi, I’m Morty’s math teacher. I’m also part of the street team inviting folks to the church downtown so we can pray together."
975,2,5,Get Schwifty,Beth,How is praying going to help?
976,2,5,Get Schwifty,Mr. Goldenfold,"Ma’am, a giant head in the sky is controlling the weather. Did you wanna play checkers? Let’s be rational! I’ll see you at God’s house!"
977,2,5,Get Schwifty,President,"Gentlemen, gentlemen, one at a time! Simon?"
979,2,5,Get Schwifty,Nathan,"Have you tried sending it launch codes? Mr. President, what America’s got is 70,000 megatons of KABOOM-BOOM! And I say we show it right up this floating head’s ass!"
981,2,5,Get Schwifty,Rick,Stay back! This watch turns people into snakes!
982,2,5,Get Schwifty,President,Stand down. Everybody stand down! I’m the leader of these people and I’m unarmed. There’s no need for any more snake-makery.
983,2,5,Get Schwifty,Rick,My name is Rick Sanchez. This here’s my grandson Morty.
985,2,5,Get Schwifty,Morty,Hey.
986,2,5,Get Schwifty,Rick,"I’ve seen enough of the galaxy to know that what we’ve got here is a Cromulon from the Cygnus-5 Expanse. So you can forget about nukes, and you can forget about math.  This head won’t go away until  Earth shows them it’s got a hit song."
989,2,5,Get Schwifty,Rick,"No, Frasier. A live performance of a newly-written, catchy, original song. The Cromulon feed on the talent and showmanship of less-evolved lifeforms."
990,2,5,Get Schwifty,President,"All right, all right. Thank you, Mr. Sanchez. Change of plan, people. Get me Pharrell, Randy Newman, Billy Corgan, and The-Dream.  The-Dream? He wrote “Umbrella” and “Single Ladies”? You people haven’t heard of The-Dream?"
991,2,5,Get Schwifty,Rick,You’re gonna wanna put them on that giant speaker system at your sonic testing facility at Area 51.
992,2,5,Get Schwifty,Nathan,How do you know about that?
993,2,5,Get Schwifty,President,"For God’s sake, Nathan, the man turns people into snakes. He can use Google Maps."
995,2,5,Get Schwifty,President,What? How is that possible? Do people just die when I name them?
997,2,5,Get Schwifty,President,Dear God.
999,2,5,Get Schwifty,Rick,"Good luck, Mr. President."
1001,2,5,Get Schwifty,President,Sanchez! Are you a musician?
1002,2,5,Get Schwifty,Rick,"I dabble, Mr. President."
1003,2,5,Get Schwifty,President,Get this man and his grandson on a Blackhawk to Area 51.
1006,2,5,Get Schwifty,Principal Vagina,"Hi, Principal Vagina. The name’s real, possibly Scandinavian. I’m just gonna come out and make this pitch. The old gods are dead. Fuck all previous existing religions. All hail the one true god, the giant head in the sky."
1007,2,5,Get Schwifty,Principal Vagina,"Ah, di di di di.  Bob, Bob, I get it. But unless this  can beat that… what have you done for me lately?  So if you wanna excuse me, I’m going out on the sidewalk and dropping to my knees and pledging my eternal soul to the thing that literally controls the fucking weather!  Outta my way!"
1009,2,5,Get Schwifty,Mr. Goldenfold,"Ohhhh, this is my favorite part!"
1010,2,5,Get Schwifty,Morty,"Rick, are you really a musician?"
1011,2,5,Get Schwifty,Rick,"Who’s NOT a musician, Morty?"
1012,2,5,Get Schwifty,Morty,Me!
1013,2,5,Get Schwifty,Rick,"Yeah, not with that attitude."
1015,2,5,Get Schwifty,Morty,B-b-but we don’t have a song!
1016,2,5,Get Schwifty,Principal Vagina,"Giant head in the sky, please forgive all that we’ve done. We’re sorry for increased levels of emissions and our racism. And of course, the amber alerts I keep ignoring on my phone."
1018,2,5,Get Schwifty,Rick,"All right, Morty, let’s get ready to do it! Why don’t you, uh, find a button on one of those keyboards and lay down some kind of beat?"
1019,2,5,Get Schwifty,Morty,"Rick, I think we need to cut our losses. We get our family and portal out of here!"
1020,2,5,Get Schwifty,Rick,"Morty! Good music comes from people who are relaxed. Just hit a button, Morty! Gimme a beat!"
1021,2,5,Get Schwifty,Morty,"Oh man, ok, all right, um…"
1022,2,5,Get Schwifty,Rick,Ahhhhh yeahhhhh Ya gotta get schwifty  Ya gotta get schwifty in here It’s time to get schwifty
1023,2,5,Get Schwifty,Nathan,Get… schwifty? What the hell is that?
1024,2,5,Get Schwifty,President,"It’s our world’s best effort, that’s what."
1025,2,5,Get Schwifty,Rick,Take off your pants and your panties Shit on the floor Time to get schwifty in here I’m Mr. Bulldops
1026,2,5,Get Schwifty,Nathan,Mr. Bulldops?
1027,2,5,Get Schwifty,President,"Don’t analyze it, Nathan. It’s working!"
1028,2,5,Get Schwifty,Rick,Take a shit on the floor Time to get schwifty in here
1030,2,5,Get Schwifty,Summer,Listen! The storm is stopping!
1031,2,5,Get Schwifty,Rick,"Hey, take your pants off It’s schwifty time today"
1033,2,5,Get Schwifty,Principal Vagina,Please be kind to us for we are but tiny things with entire bodies stuck to your ground.
1035,2,5,Get Schwifty,Beth,"Now hold on a second, let’s be rational about this."
1036,2,5,Get Schwifty,Beth,"No, I’m… I’m just saying, we don’t know if there’s a cause-effect relationship --"
1037,2,5,Get Schwifty,Beth,"Oh, God, what’s going on now?"
1038,2,5,Get Schwifty,President,What the hell happened?
1040,2,5,Get Schwifty,Rick,I think planet Earth has just been transported.
1041,2,5,Get Schwifty,Principal Vagina,The head has left and sent its children!
1042,2,5,Get Schwifty,Beth,Holy CRAP!
1043,2,5,Get Schwifty,Summer,"Oh dear giant head, we apologize for that discussion! It will never happen again!"
1045,2,5,Get Schwifty,Cromulon,"WE ASKED THEM TO SHOW US WHAT THEY GOT. AND THEY DID. NOW WE’LL SEE WHICH OF THEM HAS GOT THE MOST. 24 HOURS, FIVE PLANETS, FIVE SONGS. BUT IN THE END, THERE CAN ONLY BE ONE. PLANET MUSIC! All participation is involuntary. Disqualified and losing planets are disintegrated by plasma ray."
1046,2,5,Get Schwifty,Rick,"Uhh, it’s probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead."
1047,2,5,Get Schwifty,Cromulon,"Welcome back to Planet Music! First up, let’s hear the latest song from planet Parblesnops. The Greebybobes! SHOW ME WHAT YOU GOT."
1049,2,5,Get Schwifty,Cromulon,DISQUALIFIED!
1050,2,5,Get Schwifty,Cromulon,There’s one every season. Moving on to planet Arbolez Meterosos. Arbolian Meterososians. SHOW US WHAT YOU GOT.
1053,2,5,Get Schwifty,Morty,Like we’re not already under enough pressure!
1055,2,5,Get Schwifty,Rick,"Geez, Morty. The guy’s just doing his job. Take it easy."
1056,2,5,Get Schwifty,Morty,"Rick, Ice-T, could you guys take it less easy?! We’ve got six hours to come up with a song!"
1057,2,5,Get Schwifty,Rick,"Genius happens in the moment, Morty."
1058,2,5,Get Schwifty,Morty,"Well, can we at least go get our family? You know, so we can take them with-with-with us if we lose?"
1059,2,5,Get Schwifty,Rick,"That’s planning for failure, Morty. Even dumber than regular planning.  Balls."
1060,2,5,Get Schwifty,Rick,"Morty, Morty, stop! Listen! There’s only so much charge left in this thing. If we portal home from here and back, we’re not gonna have enough charge left to get off-world. Get it?"
1061,2,5,Get Schwifty,Morty,What?!
1062,2,5,Get Schwifty,Rick,"Yeah,  you see, I try to shelter you from certain realities,  Morty. Cause if I let you make me nervous, then we can’t get schwifty."
1063,2,5,Get Schwifty,Morty,Stop saying it like it’s a thing! You made it up!
1064,2,5,Get Schwifty,Rick,"Hey, Morty! Could you lick my…"
1065,2,5,Get Schwifty,Morty,"Rick, cut it out! That’s not funny, Rick!"
1066,2,5,Get Schwifty,Nathan,I’ve seen enough. These guys are one-hit wonders.
1067,2,5,Get Schwifty,President,"And what’s your plan, General?"
1068,2,5,Get Schwifty,Nathan,"We still have the nuclear option. On my word, we can launch a nuclear missile at every one of those heads in the sky."
1069,2,5,Get Schwifty,President,"Our planet’s held captive on a live game show and your solution is to shoot the audience? You can put your faith in nukes if we get through this, General. Until then, I’ll put mine in Rick and Morty. “Get Schwifty” was a jam."
1070,2,5,Get Schwifty,Principal Vagina,"Hello? Yes sir, yeah. Thank you sir, thank you. He says he’s proud of what we’re doing and hopes we have a great Ascension Festival! Happy Ascension!"
1072,2,5,Get Schwifty,Beth,We should pack up and leave town now.
1073,2,5,Get Schwifty,Jerry,"I think it’s inspiring that our community is coping with fear in a way that involves a festival and homemade ice cream. If you’d stop being such an evangelical atheist, you might start enjoying yourself."
1074,2,5,Get Schwifty,Jerry,Whoa! Look at you! You’re wearing the hat and everything!
1075,2,5,Get Schwifty,Summer,"Here’s yours!  Mom, do you mind if I cook dinner tonight?"
1076,2,5,Get Schwifty,Beth,"Yeah, sure. Wait, what??"
1077,2,5,Get Schwifty,Summer,I love you guys. You gave me life. And it’s the will of the many heads that all children honor their parents.
1078,2,5,Get Schwifty,Beth,Dinner sounds nice.
1080,2,5,Get Schwifty,Summer,"Father, can we please go to the Ascension?"
1081,2,5,Get Schwifty,Jerry,Sure! Let’s go to the Ascension. Wh-wh-what is it?
1082,2,5,Get Schwifty,Principal Vagina,"We hereby send these un-wantables skyward that they might be inhaled by the many heads, later to be sneezed back to us as better babies!  Headward, free now to rise.  Headward, free now to rise.  Headward, free now to rise."
1083,2,5,Get Schwifty,Summer,"Oh yes, yes! Rise to the giant head! You are free to be free!"
1084,2,5,Get Schwifty,Ice-T,"A squeegee comes up from the garage, right? And he’s got a lobster in one hand and movie tickets in the other. He’s like, “I’m ready!”"
1085,2,5,Get Schwifty,Ice-T,Who would take a lobster to see Iron Man 3?
1086,2,5,Get Schwifty,Ice-T,"Aw, damn. We’re out of original flavor Fig Newtons. I should get going anyway."
1087,2,5,Get Schwifty,Rick,"Wait, wait, wait! Come on, h-hold on a second!"
1088,2,5,Get Schwifty,Morty,What?!
1089,2,5,Get Schwifty,Ice-T,Damn. You didn’t tell me you fuck around with portals and shit.
1090,2,5,Get Schwifty,Morty,That’s it!
1091,2,5,Get Schwifty,Rick,"Whoa, whoa! Morty! Give me that!"
1092,2,5,Get Schwifty,Morty,You lied! You lied about the charge! You were just being lazy! Get back! Sit down!
1093,2,5,Get Schwifty,Rick,"Morty, just put it down. You don’t know what you’re doing."
1094,2,5,Get Schwifty,Morty,I’m going to go find Mom and Dad.
1095,2,5,Get Schwifty,Rick,Nooooo!
1096,2,5,Get Schwifty,Rick,"Ahhhh, shit!"
1097,2,5,Get Schwifty,President,"Ah, shit."
1098,2,5,Get Schwifty,Morty,"Ahhh, shit."
1099,2,5,Get Schwifty,Summer,And then Ethan played guitar and we learned the Seven Contemplations of the Head by singing them. It was really fun. Praise be the head!
1101,2,5,Get Schwifty,Jerry,Yeah.
1102,2,5,Get Schwifty,Principal Vagina,"Hi folks, Head Priest Vagina. Thanks for farming all those potatoes. It’s 6 p.m., so if you’re a parent, you’re now entitled to adoration from your children."
1103,2,5,Get Schwifty,Summer,I’m going to start dinner!
1104,2,5,Get Schwifty,Beth,I don’t know what to say. Summer is doing really well here.
1105,2,5,Get Schwifty,Jerry,"She’s aced every test in potato class, and look how important potatoes have become."
1106,2,5,Get Schwifty,Beth,She’s not getting pregnant or doing drugs or missing curfew…
1108,2,5,Get Schwifty,Beth,That’s not our business as long as Summer is thriving!
1109,2,5,Get Schwifty,Summer,Taco time!  I hope it pleases you as the head desires.
1110,2,5,Get Schwifty,Beth,"That’s wonderful, Summer!"
1111,2,5,Get Schwifty,Jerry,"We’re so proud of you. But honestly, you don’t have to make dinner every night."
1112,2,5,Get Schwifty,Summer,"Of course I do, silly!  Oh my God, daddy, I’m sorry I called you silly! I’m so sorry!  Heavenly head and cranial creator! Forgive my transgressions against family and community! May my chores complete me as I complete them!"
1113,2,5,Get Schwifty,Birdperson,Morty.
1114,2,5,Get Schwifty,Morty,Birdperson?
1115,2,5,Get Schwifty,Birdperson,"You appear to be dying. I will make efforts to prevent this, but can promise nothing."
1116,2,5,Get Schwifty,Rick,"Wh-What do you think, Ice? Probably a little over-developed."
1117,2,5,Get Schwifty,Ice-T,"Shit. Over-developed, under-developed. Bad songs are bad songs."
1118,2,5,Get Schwifty,Rick,"Well, do you think maybe, could you give me some help with it, or… ?"
1119,2,5,Get Schwifty,Ice-T,"Ah, hell no, man. You do your thing, but I can’t afford to get my pride wrapped up in your shame. You know what I’m sayin’?"
