customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,partner,dependents,phone_service,multiple_lines,churn
865,35,Male,3,40.95700947847823,2961.987189071841,One year,Electronic check,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Yes,Yes,No,No,Yes,0
866,39,Male,10,57.08638576487472,1762.9880299873723,Month-to-month,Bank transfer,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,No,Yes,0
867,49,Male,1,71.3490652250035,2749.9002394237104,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,No,Yes,No,No,No phone service,0
868,50,Female,5,58.342791912349774,2279.267838216526,Month-to-month,Bank transfer,No,No internet service,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,No,No,1
869,54,Female,4,63.13226282200103,1049.089270312768,Month-to-month,Mailed check,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,No,Yes,Yes,Yes,No phone service,0
870,75,Male,1,54.413357751032585,2318.5210047988744,Month-to-month,Mailed check,DSL,No internet service,Yes,No,No,No,No,Yes,No,Yes,Yes,No phone service,1
871,42,Female,0,34.71059381638466,1008.3033365596895,One year,Mailed check,DSL,No internet service,No,No internet service,No internet service,No,No internet service,No,No,Yes,Yes,No,0
872,33,Female,5,71.43186422678477,1367.119725115208,Month-to-month,Credit card,No,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,No,Yes,No,No phone service,1
873,24,Female,6,100.09866143294482,2189.328307292374,One year,Electronic check,DSL,No internet service,Yes,No,No internet service,No internet service,No,Yes,No,Yes,No,No,1
874,34,Female,1,65.36803261566877,2297.244273380124,Two year,Credit card,No,Yes,No internet service,No,No internet service,Yes,No,No,No,Yes,No,No,0
875,44,Male,5,69.50528234495098,810.7675349228709,Month-to-month,Bank transfer,No,No,No internet service,No,Yes,No internet service,Yes,No,No,No,Yes,Yes,1
876,71,Female,2,78.85445510233718,3053.9857711828763,Month-to-month,Electronic check,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,Yes,1
877,37,Male,6,39.613390069066014,2572.006278300473,Two year,Mailed check,DSL,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,0
878,48,Male,1,99.05029316259211,1295.271564389116,Two year,Electronic check,No,No internet service,Yes,No internet service,No internet service,Yes,No,No,No,Yes,No,No,1
879,44,Female,11,69.04657592845604,462.4152035508246,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
880,62,Male,1,97.63713798178217,1855.0954209185686,Two year,Credit card,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,No,No,Yes,No,No,0
881,82,Female,2,50.33934008952021,1554.0562861388398,One year,Credit card,Fiber optic,No,No,No,No internet service,No internet service,No internet service,No,Yes,No,No,No phone service,0
882,37,Female,0,101.3612384511565,2113.1404570530226,One year,Mailed check,DSL,Yes,No internet service,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,0
883,37,Male,0,80.50310988069566,1636.8833388444334,Month-to-month,Mailed check,DSL,Yes,No,No internet service,No,No internet service,No,No,Yes,Yes,No,No,1
884,60,Male,3,76.06080171704717,-7.4568607450098625,One year,Bank transfer,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,0
885,55,Male,1,69.68048908706297,1611.6530616988416,One year,Credit card,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,0
886,72,Male,9,60.02942763851101,1694.380888931687,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Yes,No,No,Yes,No,1
887,53,Female,0,89.01063316947744,2633.6610247740587,Two year,Bank transfer,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,0
888,39,Female,2,67.80719739696094,1301.8003253889503,Month-to-month,Credit card,DSL,No internet service,No,No,No,No,No internet service,Yes,No,Yes,No,Yes,1
889,53,Female,2,25.658605928256954,3678.674673372566,One year,Mailed check,No,No internet service,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,0
890,61,Male,0,42.65627076585995,88.35944934824283,Month-to-month,Electronic check,DSL,No internet service,No,Yes,No,No internet service,No,Yes,Yes,No,Yes,No,1
891,57,Male,0,61.28308495614505,3311.1674978026244,Month-to-month,Electronic check,DSL,Yes,No internet service,No,No,Yes,Yes,Yes,No,Yes,No,No phone service,1
892,52,Male,2,71.1999796633111,1775.6810291218953,One year,Credit card,DSL,Yes,No internet service,Yes,No,Yes,Yes,No,Yes,No,Yes,No,0
893,61,Female,3,63.86823022200208,2859.584872343556,One year,Bank transfer,No,No internet service,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No phone service,1
894,62,Male,2,89.37941579587326,2079.801484058733,Month-to-month,Mailed check,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,1
895,65,Female,3,25.977962719227506,3139.5555360254693,One year,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,0
896,54,Male,4,67.87175873010321,1612.6380354471887,One year,Mailed check,Fiber optic,No,No,Yes,No,No internet service,No,No,No,No,No,No,0
897,42,Female,0,28.640415492256906,901.3795748221878,One year,Credit card,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Yes,Yes,Yes,No,Yes,0
898,47,Female,3,80.19424590968336,3420.504287271063,One year,Credit card,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,1
899,63,Male,16,63.11082571115995,1886.5193541178587,One year,Electronic check,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No phone service,0
900,32,Male,3,73.39219944048236,2221.558473624211,One year,Credit card,No,Yes,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No,No phone service,0
901,50,Female,5,47.722340788204676,3234.751914044795,Two year,Bank transfer,DSL,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Yes,No,No phone service,0
902,39,Female,1,90.58929863315502,968.0447579055651,Month-to-month,Credit card,Fiber optic,No,Yes,No,No internet service,No,No,Yes,No,No,No,No,1
903,45,Male,7,85.83449328117703,2595.490897639257,One year,Credit card,DSL,No internet service,Yes,No,No internet service,No internet service,No,No,Yes,Yes,No,No,1
904,64,Male,7,76.67088606023775,1410.1052435371091,Month-to-month,Credit card,DSL,No internet service,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No phone service,1
905,47,Female,3,62.40965506273118,1867.8306443556282,Two year,Mailed check,DSL,No,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,No,0
906,45,Male,18,76.59714570590265,2072.2789653842888,One year,Mailed check,No,No internet service,Yes,No,No,No,No,Yes,Yes,No,No,No phone service,0
907,24,Female,0,50.862148640253025,499.77813855306385,Month-to-month,Electronic check,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Yes,Yes,1
908,56,Female,0,82.11111318041424,1221.1629571795652,One year,Electronic check,DSL,No internet service,No,No,Yes,Yes,Yes,No,No,No,Yes,No phone service,1
909,54,Male,7,97.98961788647841,3351.072892413139,One year,Electronic check,DSL,No,No internet service,No internet service,No,No internet service,No internet service,No,Yes,No,Yes,Yes,1
910,77,Male,8,86.41221119958372,2886.191188584796,One year,Credit card,No,No,No,No internet service,No,No internet service,No,No,Yes,Yes,No,Yes,0
911,40,Male,0,50.40795060385181,1937.360422672765,One year,Mailed check,No,No internet service,No internet service,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
912,48,Male,1,72.22834634546206,2243.123458512893,One year,Bank transfer,No,No internet service,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,No phone service,0
913,48,Male,0,39.13716912482705,1705.7574943635423,One year,Credit card,DSL,No internet service,Yes,No,Yes,Yes,No internet service,No,Yes,No,Yes,No phone service,0
914,68,Female,1,76.44780622351351,3356.583385827982,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Yes,No,No,No,No,0
915,43,Female,7,74.01206825725077,1799.6474222058362,Two year,Credit card,Fiber optic,Yes,No,No internet service,Yes,No,Yes,No,Yes,No,No,No,0
916,49,Male,3,27.60367320935672,2231.842092134848,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Yes,0
917,54,Male,2,41.764323121752724,3146.030144142065,One year,Electronic check,DSL,No,No internet service,Yes,No,No internet service,No,No,No,No,Yes,No phone service,0
918,47,Male,2,59.33722206512466,1222.6285151540933,One year,Bank transfer,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Yes,No,0
919,38,Female,0,58.98280505718348,3558.789184496894,Two year,Electronic check,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Yes,No,Yes,Yes,No,0
920,47,Male,1,40.810461291623895,469.53859025662314,Two year,Bank transfer,Fiber optic,No,No,No internet service,No internet service,No,No internet service,No,Yes,No,No,No,0
921,61,Male,5,72.77957458704367,3629.642131112799,Two year,Mailed check,DSL,No,No,No,No,No internet service,No,Yes,No,Yes,No,No phone service,0
922,29,Female,18,70.02947217881024,1627.3244160480253,One year,Credit card,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,No,No,No,No,No,0
923,46,Female,9,61.11461736042961,1757.3012521747182,Month-to-month,Credit card,Fiber optic,Yes,No,No internet service,No,No,No internet service,Yes,No,Yes,No,Yes,0
924,34,Male,0,49.88416999683274,109.98982881705706,Month-to-month,Credit card,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,No,No phone service,1
925,62,Male,11,85.97414252833127,1545.205282622307,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No,No,No internet service,Yes,No,No,Yes,No,1
926,22,Male,7,98.1081422617659,960.1934689731158,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,No,No,No,Yes,No,1
927,36,Female,7,55.32877032306926,1392.3536546265273,One year,Mailed check,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,No,No,Yes,No phone service,0
928,50,Male,3,52.75666165690359,1862.6890342111203,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,No,No,No,1
929,68,Male,2,74.82415330823993,2957.7916144729056,Two year,Credit card,DSL,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Yes,Yes,No,0
930,44,Male,1,57.83941240506027,2207.603351400626,Two year,Mailed check,No,Yes,Yes,No,No internet service,No,Yes,Yes,No,No,No,Yes,0
931,36,Female,0,62.212055986735315,2307.676653401114,Month-to-month,Mailed check,No,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,Yes,No phone service,1
932,73,Female,1,79.79306303449343,904.4806111544376,Two year,Credit card,No,No internet service,No internet service,No,No,No internet service,No,Yes,No,Yes,Yes,No,0
933,23,Male,1,26.812878249854144,,One year,Bank transfer,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,No,Yes,No,No phone service,0
934,12,Male,3,91.36604649705339,3798.725018351312,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,No,Yes,Yes,Yes,No phone service,1
935,51,Female,6,66.45361048658683,1264.7989652367532,Month-to-month,Bank transfer,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,No,Yes,Yes,1
936,37,Female,3,56.770137108756394,3656.208252057296,One year,Mailed check,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,No,Yes,Yes,0
937,29,Female,0,63.21531691557102,1756.9388011191336,Two year,Mailed check,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,No,Yes,No phone service,0
938,55,Female,15,64.24858710041038,2002.287936143504,One year,Credit card,No,No,Yes,No,No internet service,Yes,No,Yes,Yes,No,Yes,Yes,0
939,48,Female,14,30.37597393110149,3070.3651602299296,One year,Mailed check,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0
940,36,Female,7,94.89876454906472,3271.8924219386563,Two year,Electronic check,DSL,No internet service,No internet service,No internet service,No,No,No,No,No,Yes,Yes,No,0
941,25,Female,23,65.82651264541236,,One year,Mailed check,No,No internet service,No,Yes,No,No internet service,No internet service,No,No,Yes,No,Yes,0
942,58,Female,3,73.86004260894751,1611.756946478461,Two year,Electronic check,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,No,Yes,No,Yes,Yes,1
943,54,Female,16,84.03099541148086,1944.079551477787,Two year,Mailed check,No,No internet service,Yes,No internet service,No internet service,No,No,No,No,No,No,No,0
944,43,Male,0,44.57675084879399,2337.9575282321184,One year,Credit card,DSL,No internet service,No,No,Yes,No,No,Yes,Yes,No,Yes,No,0
945,72,Male,2,74.46943798070457,2891.3036868697554,Two year,Credit card,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,No,No,No,No,No phone service,0
946,28,Male,1,59.64717818202413,2004.2298589941515,One year,Electronic check,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,No,Yes,0
947,22,Female,1,81.93541550432988,2618.886298023154,Two year,Credit card,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,No,No,No,Yes,No,1
948,34,Male,0,22.455451592970093,3638.359732270941,Month-to-month,Mailed check,No,Yes,Yes,No internet service,No,No,No,Yes,Yes,No,No,Yes,1
949,44,Female,4,63.01811399517462,2381.309612264785,Two year,Mailed check,DSL,No,No internet service,No internet service,No,No internet service,No internet service,No,No,Yes,No,No phone service,0
950,48,Female,7,52.943586884320766,2311.652856004778,Two year,Credit card,DSL,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Yes,1
951,41,Male,4,73.64525901268311,481.0891749099321,One year,Mailed check,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Yes,No,No,No,Yes,0
952,50,Female,0,74.40088374736405,-630.7301368290632,Two year,Bank transfer,DSL,No,Yes,Yes,No internet service,No,No internet service,No,No,No,Yes,Yes,0
953,26,Male,8,50.84748210355948,2388.3757292301684,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,No,No,No internet service,No,No,Yes,No,No,1
954,66,Male,5,50.756522716479125,1905.1757687191277,Month-to-month,Mailed check,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,No,1
955,43,Male,2,62.78669262885341,1485.217325085258,Two year,Credit card,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No phone service,0
956,61,Female,5,47.06715545369583,2243.5302041863447,Two year,Electronic check,DSL,,No,Yes,No,No,No,No,No,Yes,No,Yes,0
957,50,Male,1,81.83967390904255,1939.5962708030918,Month-to-month,Credit card,Fiber optic,No internet service,No,No,Yes,No,Yes,No,No,No,Yes,No phone service,1
958,51,Female,2,57.61585599105108,3127.7802506338985,One year,Electronic check,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,No phone service,1
959,53,Male,12,6.86023561356717,2086.110868258978,Month-to-month,Credit card,DSL,Yes,Yes,Yes,Yes,No internet service,No,Yes,No,No,Yes,No,0
960,51,Male,1,57.503558867563875,1253.0767149298324,Month-to-month,Mailed check,No,No,Yes,No internet service,Yes,No internet service,Yes,No,No,No,Yes,Yes,1
961,54,Male,3,44.229123583120554,2990.166238959289,Two year,Bank transfer,No,No internet service,No,No,Yes,Yes,No internet service,Yes,Yes,No,Yes,Yes,0
962,64,Female,11,32.37448369078109,1782.8689250537975,Two year,Credit card,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Yes,No,No,No,No phone service,0
963,47,Female,6,40.251467235548546,2526.536683672307,Month-to-month,Electronic check,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1
964,55,Female,0,67.18816943665941,1522.5892938071995,One year,Bank transfer,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,No,No,No,No,No,0
965,43,Male,0,91.57281656496463,1350.1731145025637,Month-to-month,Electronic check,DSL,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No phone service,1
966,66,Male,0,71.26368947729961,2084.1682301856963,Month-to-month,Mailed check,No,Yes,No internet service,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,No phone service,1
967,34,Female,4,52.869932235685205,2012.828643543685,One year,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,0
968,72,Female,2,74.11808390341406,2479.827035366833,Month-to-month,Electronic check,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,No,No,Yes,No,1
969,44,Female,0,55.81819379562016,1731.3542466902575,Month-to-month,Credit card,DSL,No,No,Yes,No,No internet service,No internet service,No,No,No,No,No,1
970,23,Female,15,51.10799261673711,163.64021622960263,Two year,Mailed check,No,Yes,No internet service,No,No internet service,Yes,No internet service,Yes,Yes,No,Yes,No,0
971,46,Female,3,41.91274663534031,1567.2261164116114,One year,Mailed check,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Yes,No,No,0
972,34,Female,1,29.96342386496562,2793.8184671438157,Two year,Mailed check,No,Yes,No internet service,No,No internet service,Yes,No internet service,Yes,No,Yes,No,No,0
973,57,Male,3,57.201525868811096,1702.6239207568935,Two year,Credit card,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No phone service,0
974,35,Female,5,68.16106979840264,1753.616597485452,One year,Credit card,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,No,Yes,Yes,No,Yes,0
975,38,Male,0,63.067526599702205,2986.376505905937,One year,Bank transfer,DSL,No,No internet service,Yes,No internet service,No,No,Yes,Yes,Yes,No,Yes,0
976,16,Male,1,56.68066144105283,1288.0267727410774,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,No,Yes,Yes,Yes,No phone service,1
977,38,Female,8,46.08507878606438,457.1967817571003,Two year,Bank transfer,No,No,No internet service,Yes,No,No,No,No,No,Yes,No,Yes,0
978,8,Female,3,77.16492383369938,1839.3688804745057,One year,Mailed check,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,No,No,No,Yes,Yes,0
979,21,Male,3,38.6573616010683,1515.826048751263,Two year,Bank transfer,No,No,No,No internet service,No internet service,No,Yes,No,No,Yes,Yes,No phone service,0
980,56,Female,2,80.52055827686951,1033.753680246746,Two year,Electronic check,DSL,No,No internet service,No,No,Yes,No,No,No,No,No,Yes,1
981,56,Female,0,44.9556596214655,1824.6215441013092,One year,Mailed check,Fiber optic,Yes,No internet service,No,Yes,No,No,No,No,No,No,Yes,0
982,51,Male,0,49.9512952529393,2491.5056472467836,Month-to-month,Mailed check,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No phone service,1
983,30,Male,2,35.66429618768646,1990.7114384321842,Two year,Bank transfer,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,No,No,Yes,0
984,44,Male,1,54.97195706228727,2306.981072686238,One year,Mailed check,No,No,Yes,No internet service,No internet service,Yes,No,Yes,No,Yes,No,No,0
985,44,Female,0,84.50624916955958,3813.4076985154234,Month-to-month,Credit card,Fiber optic,No,No,No internet service,No internet service,No internet service,No,No,No,No,No,No phone service,1
986,27,Male,9,75.31256176887914,1657.121138442436,Two year,Electronic check,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Yes,No,No,No,Yes,0
987,67,Female,19,84.5684422405607,2278.34863464467,One year,Bank transfer,No,Yes,No internet service,No internet service,No,Yes,No internet service,No,Yes,Yes,Yes,Yes,0
988,58,Male,7,75.44285091867872,1490.7866374008654,Two year,Bank transfer,No,No internet service,No,No,No,No,No,Yes,Yes,No,Yes,No,0
989,41,Male,9,42.926603429392614,1153.640280113027,One year,Mailed check,No,No internet service,No internet service,No,No internet service,Yes,No,No,No,Yes,Yes,No phone service,0
990,45,Male,1,58.38421551344885,1415.0923465822302,One year,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No phone service,0
991,48,Female,16,49.39601741765075,1521.2414284783115,Two year,Mailed check,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Yes,Yes,No,No,Yes,0
992,14,Female,1,91.6114980807808,2359.4757975471257,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,No,No,Yes,No,No,1
993,41,Male,15,41.064227071473766,4349.075786700758,One year,Bank transfer,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,Yes,Yes,No,0
994,34,Male,26,82.87395378778221,1283.9565637241597,Month-to-month,Mailed check,DSL,No,Yes,Yes,Yes,No internet service,No,No,No,Yes,Yes,No,0
995,29,Male,6,82.85907740217539,1583.3746943845374,Two year,Electronic check,No,No,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,No,1
996,40,Female,19,101.59240403432175,1936.8769868887518,One year,Mailed check,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,No,No,0
997,71,Male,4,56.80626814741005,2395.7988487097473,One year,Mailed check,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,No,No,Yes,Yes,No,0
998,54,Female,1,79.24644319160325,2263.550811954785,Month-to-month,Bank transfer,No,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,Yes,No phone service,1
999,36,Male,2,110.63303673077685,3284.0957939481173,Month-to-month,Mailed check,No,Yes,No internet service,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,1
1000,53,Male,4,52.647166461326066,-426.3920705352084,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,No,Yes,No,Yes,Yes,1
