Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00029037,24/02/24,9:35:38 AM,ada12351-83d6-4add-b878-bb4db9abd247,d239de56-87e8-453f-a34e-6301bac74976,5cee7bd9-bca6-4f76-a06d-44d8cde9ffa8,Investment,Bank of Data,Kakinada,Telangana,63.7.68.137,Completed,iOS,1,Donations and Devotion,Mobile,71.95,12,27.28,0
T00003091,29/10/23,12:59:18 PM,fb426767-b8db-481f-a136-27bbd790f403,bf2b3869-6e63-4023-9750-00f12e7f8928,7f7721af-93b9-4a04-bee5-fb90428a84d3,Bill Payment,Bank of Data,Ambattur,Madhya Pradesh,90.65.88.25,Failed,iOS,7,Home delivery,Online,93.3,29,7.32,0
T00035616,05/01/24,10:19:34 AM,462c5bd9-3114-44be-839f-fce1935e1493,41c6ad17-242f-44ac-90f4-3409541e4e08,5d012f71-b0a6-4c24-aa31-6da202826fac,Subscription,CReditPAY,Ambala,Goa,202.240.197.6,Failed,Windows,10,Purchases,Online,-84.63,12,6.38,0
T00029234,13/10/23,8:30:39 AM,9e0eb107-363c-4fb3-8229-f1ce468a319d,c6560d7a-fc95-4293-8448-8df0b04cba00,0a84d879-2cb0-4c0f-bb30-bb00a86e5878,Other,UPI Pay,Bokaro,Mizoram,96.225.48.1,Completed,Windows,1,Travel bookings,Mobile,-10.97,9,35.38,0
T00010425,18/05/23,2:09:56 AM,b45cb409-14b9-4671-939d-3750fadddb42,9a139c42-27f5-4c7c-9213-d2b65c6ae3a5,4ef40f13-b7d2-4a6c-9c79-28dba5881f0d,Bill Payment,Alpha Bank,Malda,Chhattisgarh,54.203.107.116,Completed,MacOS,1,Donations and Devotion,Mobile,49.19,5,31.49,0
T00048771,22/09/23,1:49:42 AM,885bed93-b256-49f7-a82a-16743e453c8c,ebb90f27-c07d-42c4-b7e7-f5efa7e620ff,bad9601f-bc39-4a6b-a423-5ad8a70ae80b,Purchase,Sigma Bank,Machilipatnam,Andhra Pradesh,89.95.219.142,Completed,Windows,4,More Services,Online,3.16,26,21.09,0
T00010675,20/10/23,2:35:59 AM,61f421a9-7207-400a-8965-02ea9b04246f,69b000c3-ab69-4d72-8b54-f1eca2bb5f22,1ce7fbd9-ab0f-4e2f-b64b-355253d86f31,Investment,Other,Ajmer,Manipur,130.235.210.39,Pending,iOS,2,Investment,Online,78.97,1,9.42,0
T00032068,05/05/23,5:06:40 AM,261d2b37-4581-44b3-86d5-c3a6a89b68cf,50f949a6-574e-42e7-b481-0c43ba06670c,b32de0f2-5e4c-462b-8ce3-d222a9e84436,Refund,Other,Davanagere,Punjab,174.69.53.92,Pending,iOS,3,More Services,In-store,63.44,21,6.4,0
T00048447,27/12/23,6:55:36 AM,44eccb9b-5bfb-4e3d-8d87-e81c4abb3530,2ce3887b-a72a-47de-8782-331c643f4991,abf00ea9-9387-4d6b-bdc8-2e671e784591,Subscription,SamplePay,Proddatur,Nagaland,196.29.54.106,Pending,MacOS,5,Utilities,Online,19.18,3,3.1,0
T00023313,29/09/23,1:15:01 AM,397123bd-1c51-44ed-9a64-c27b696fdf15,805104ad-7919-4ec2-91a9-cf82cf2dd9e1,1e16214f-78e1-456b-85a7-8ad76e40bbc9,Subscription,Other,Vadodara,Andhra Pradesh,143.18.41.123,Failed,Windows,1,Brand Vouchers and OTT,Online,98.41,21,71.01,0
T00015769,28/10/23,3:38:19 AM,e6aa68fc-43da-4468-a50b-e45ff1b031cf,e1e2693c-a0a6-4631-af8d-a48d31e2b48f,b2041053-b2dc-4c85-99e8-ec1ac038dcb8,Bank Transfer,Alpha Bank,Jalna,Bihar,6.212.200.1,Completed,iOS,1,Financial services and Taxes,In-store,92.58,29,3.5,0
T00046271,12/03/24,11:30:39 AM,c2c0e01c-2893-4ff1-9174-61d3331fdb30,e8fc436f-8662-4a7c-9eac-8544ca9b6db4,327c6d9b-2574-4398-a01a-5c9be1960aff,Purchase,Other,Muzaffarnagar,Telangana,172.5.70.79,Pending,MacOS,40,Investment,Mobile,29.95,22,28.65,0
T00007525,08/10/23,9:17:20 AM,d43ad90b-6f0b-4c7e-98d3-54492c0e365d,d5573ffb-7025-4392-9059-24526d6d603f,98aeca4f-c2a3-476d-a9eb-f0b08ad757d4,Subscription,Bank of Data,Hapur,Himachal Pradesh,14.120.91.49,Pending,iOS,2,Brand Vouchers and OTT,In-store,-58.87,21,67.32,0
T00048781,14/05/23,11:20:52 AM,3caab457-7970-468f-9038-4637eb1af2d2,323e7adf-f852-4aa2-bcda-4b43632ff172,0f14a31c-7aef-44f7-b922-a7ce0f080372,Refund,UPI Pay,Dharmavaram,Tamil Nadu,212.245.168.114,Failed,Windows,1,Financial services and Taxes,Online,33.05,29,3.11,0
T00035773,23/06/23,1:39:56 AM,2fface91-3010-401b-93ba-335c4416ccd8,603c0273-f658-4930-9b97-f69df29544ab,983dc156-bbea-4055-b039-c9744f337d17,Other,CReditPAY,Mirzapur,Arunachal Pradesh,54.125.172.255,Pending,Windows,1,Other,Online,-26.32,23,49.29,0
T00041063,19/06/23,7:49:18 AM,5cc3057c-f73a-4b49-a862-8ec434410a40,3555e347-788a-48fb-aadc-a16c49f73e3d,3dd41ae2-f42a-4085-bc27-5ad221d1196f,Bill Payment,Other,Katni,Goa,116.141.58.194,Pending,Windows,4,Financial services and Taxes,Mobile,90.78,21,18.16,0
T00049092,20/01/24,4:37:39 AM,67501f62-3478-40c9-9e93-120c45913f67,a9da92c8-8efa-45d6-b1df-b60821fd1124,3c9289d3-ae8f-418a-a3cd-39ed53cdde0a,Refund,Dummy Bank,Rajkot,Uttar Pradesh,190.222.46.50,Completed,Android,1,Home delivery,Online,-3.62,28,24.03,0
T00009226,09/10/23,4:15:24 AM,e2838977-fbbf-4fdd-9de6-be5ce06983d6,b3925486-0ea1-4c9f-a831-f59ed779ef91,19500e82-f023-4b27-b2e8-3200bbc3bc3b,Purchase,Sigma Bank,Gurgaon,Gujarat,29.31.198.243,Pending,Android,1,More Services,Mobile,-69.59,28,16.98,0
T00036160,11/03/24,2:41:07 AM,2fc5f460-bed5-4c34-adb1-024fe3352445,4befe020-e4d4-4e70-9e61-b26a9872e198,697d27ab-a326-4b8c-867a-ed6d48567a40,Bank Transfer,CReditPAY,Bhind,Karnataka,14.56.18.97,Pending,Windows,2,Other,Online,89.49,15,15.54,0
T00003475,09/12/23,11:11:09 AM,47de23c1-5f1d-47b5-bb13-51fc6107b70d,b96dd3eb-9655-41b8-b322-af11bcef97ce,8cce55e0-84d5-4b66-b3fb-fe3a78a07a41,Other,SamplePay,Patna,Nagaland,30.187.229.125,Completed,MacOS,10,Investment,Mobile,-79.82,8,13.96,0
T00016803,04/06/23,10:44:26 AM,dc5154a2-e8eb-4a97-844d-3f273fa34995,dc54c10d-5558-4f78-9cb0-36d7614a06b8,2bb10d27-057b-4990-9a2c-9db0ad0524e5,Investment,CReditPAY,Jabalpur,Goa,111.207.242.244,Completed,iOS,1,Brand Vouchers and OTT,In-store,2.06,25,51.33,0
T00035507,11/01/24,8:13:47 AM,a004526e-f329-4383-ace6-0f12e1e01c98,b692be91-6ef3-4b8f-ab1a-f85600a2bd4a,16cf0cbc-0304-4efa-814e-c357dace32be,Purchase,Bank of Data,Kumbakonam,Mizoram,41.51.214.225,Completed,Windows,3,Investment,In-store,-74.66,17,9.17,0
T00043293,16/04/23,2:46:56 AM,f4918124-a71a-42dd-ada7-0ed3b3d1d68e,a6c0f51b-4c8e-462d-8dd5-c3e5089736c3,6744e038-6c57-41b8-b9ae-a08b1f44d05d,Investment,CReditPAY,Sambhal,Punjab,57.211.183.200,Completed,MacOS,3,Home delivery,Mobile,63.71,26,1.77,0
T00004101,18/06/23,10:18:10 AM,e3ad19f8-c248-429b-afea-116fe6a76044,551ce286-996f-45ef-8463-080f8fe9be18,88c76b3b-b7b8-46eb-9359-163df85183fa,Investment,Sigma Bank,Srikakulam,Telangana,193.177.52.74,Completed,iOS,2,Travel bookings,Online,33.42,9,33.38,0
T00018035,22/04/23,4:42:40 AM,9397db2d-6b96-4813-a9c6-93aeaa84a6c0,f6ba8d8b-6dec-42ce-b7c2-66267d9165b8,aec58404-d223-404e-9ab6-1c6c97cfc370,Investment,CReditPAY,Alwar,Madhya Pradesh,13.205.84.224,Failed,iOS,2,Home delivery,In-store,-26.72,20,46.58,0
T00036845,22/04/23,9:30:32 AM,9f955997-b3d5-477b-9c67-25b5f84ca8d5,dcadfd9c-d3eb-4ab8-8a9c-8504e29aa04f,f5c3fa6c-d0ba-460b-9969-fa892416fbf5,Subscription,Dummy Bank,Hospet,Gujarat,161.111.150.60,Pending,iOS,1,Investment,In-store,-18.91,27,69.95,0
T00010154,09/02/24,6:56:33 AM,a8850fec-75ae-4b1e-afdf-baa3f7c59fe1,8f6d26fd-0d9c-4bc3-8ec4-64e7fa1ee7a8,3e66dd15-5014-43b9-aa9b-b255f8dcd583,Subscription,Other,Bally,Chhattisgarh,141.209.167.77,Failed,MacOS,2,Purchases,In-store,88.05,26,19.64,0
T00021011,13/08/23,4:21:00 AM,93d56ff0-436b-462f-a682-9b60037e0f74,72496edd-8ac6-4fec-a85d-08c83b771167,103f5aa5-be43-4d46-9841-ce6098a17d3a,Investment,Sigma Bank,Naihati,Tripura,211.21.35.112,Completed,Android,1,Financial services and Taxes,Online,55.51,21,51.57,0
T00042280,13/08/23,4:31:34 AM,8c3d0b4c-145e-4c9c-835d-f91970e98bb5,4da5c4f2-6e71-485e-acc0-a994b2377f3e,88cd3798-7751-492b-ad02-9b5db57bc54b,Bill Payment,Alpha Bank,Rohtak,Sikkim,159.196.12.79,Pending,Android,1,Investment,Mobile,19.88,6,43.81,0
T00007565,21/11/23,1:35:51 AM,3d8dbd5b-fcbc-4683-a529-cc86785e04b7,8a9b3fdc-3cb4-4fc2-b9d2-82d2daee2014,2ab1f6d1-aaa1-4738-a319-36d8ef6f46c6,Other,Dummy Bank,Bathinda,Arunachal Pradesh,6.35.172.250,Pending,Android,2,Financial services and Taxes,Online,79.47,4,27.66,0
T00002622,03/06/23,2:33:46 AM,ef93866f-a44a-4ef3-862f-631dce9b2f7b,35393599-2ec1-48cb-adb1-64dc9b16c521,c576cf4a-05cb-4d4e-bd2f-b0c71f4ad1df,Investment,Bank of Data,Sasaram,Nagaland,29.144.58.98,Pending,iOS,0,Utilities,In-store,-94.06,15,17.69,0
T00024231,23/11/23,8:57:37 AM,c02c7c7a-5e58-45be-8806-a73ed88c75e4,15c9b90a-ad7c-4994-89a5-dd2b9b353da6,b2a45d67-8391-4c5e-b513-8e868ad6ab5e,Other,SamplePay,Naihati,Sikkim,90.109.245.40,Completed,Android,0,Donations and Devotion,Mobile,53.18,13,3.75,0
T00021893,03/07/23,12:50:13 PM,853a1e8f-96ed-4a13-a1bd-9e4f25cb0d1b,e60dd25a-1d50-44f7-b7c3-c79a40a48447,8061fa96-8d98-41f7-a5ec-249aebb67175,Investment,Sigma Bank,Kishanganj,Manipur,196.218.171.229,Failed,iOS,1,Investment,In-store,67.17,8,0.45,0
T00001597,14/11/23,5:58:27 AM,56c4df6f-038c-4bda-b56c-7a9880c9255f,616ec6e7-93de-489c-a83f-2607843215e8,07eb0ed4-ff88-4c27-a193-4d3cea826212,Other,UPI Pay,Panipat,Gujarat,68.243.51.238,Completed,Android,2,Investment,In-store,-28.86,8,5.44,0
T00049502,07/06/23,2:40:36 AM,c9264ddf-b555-4004-bb4b-bb7ad25feb58,d8579c6a-cd2b-409c-a86d-39e9fa347ad0,0007eaec-2916-4f64-927c-eaadb3936fa4,Bill Payment,Bank of Data,Loni,Chhattisgarh,193.237.253.169,Pending,iOS,2,Travel bookings,Online,48.19,7,46.41,0
T00048415,16/01/24,6:49:53 AM,ee0f300e-7943-488f-a3d5-78d0cd855ddf,bd6eece8-f73d-4670-b897-e1bf3c13e083,719bba38-bdbb-40aa-9e0d-59faeba8fc81,Subscription,Sigma Bank,Jammu,Manipur,2.158.112.128,Pending,Windows,2,More Services,Online,28.17,9,4.93,0
T00025146,30/07/23,4:56:12 AM,a192c9f8-89f2-4e66-9a06-e006725a15c3,d3889ec7-7334-4711-923b-0dc8d2a81d77,0865bc6a-2432-4470-ba13-7fdf0a819062,Bill Payment,Dummy Bank,Parbhani,Karnataka,120.167.250.164,Failed,Windows,5,Brand Vouchers and OTT,Mobile,9.25,2,19.97,0
T00026218,31/12/23,10:24:22 AM,5ffc7715-9222-4b0d-aa2b-abe33e02f6a7,5e39d8a2-5945-4dc1-b669-5bad31d86190,42abaab8-7552-4441-8be8-a1948d63c1d1,Refund,Other,Hospet,Andhra Pradesh,17.57.180.9,Pending,iOS,1,Utilities,Online,-13.41,15,27.93,0
T00002947,03/08/23,10:19:32 AM,d843f884-a984-4b07-9852-b3d03144ef77,c0cab2dd-97c3-4c2a-8ad4-d7d5afcb49ba,dc5ca98c-c5ac-49a5-a85f-f2e0e33083eb,Subscription,Dummy Bank,Pallavaram,Mizoram,106.252.54.231,Failed,Android,3,Other,Online,-88.98,23,17.4,0
T00034167,24/03/24,8:44:34 AM,954c10d9-a821-46ba-aa79-dab6f716903a,54708f2a-5e8d-48f5-b969-cccc992e6daf,e6d17007-5190-4fb6-ab07-295b147b85b2,Bank Transfer,Dummy Bank,Allahabad,Uttar Pradesh,30.82.156.161,Failed,Android,1,Purchases,In-store,23.46,5,38.98,0
T00041583,31/07/23,1:21:53 AM,ba882ba7-eea5-4561-b6c3-96ffff377a45,315e8a6f-b48a-467d-b1b6-a16d3a81ea66,33e3a2c7-84d9-472e-b85b-5de5c74f6850,Purchase,Sigma Bank,Maheshtala,Karnataka,99.77.37.146,Failed,Android,0,Utilities,In-store,-89.8,7,37.71,0
T00008434,04/04/24,12:58:31 PM,b857ce0f-ab65-4ad0-a57c-7f55c395f3aa,cadf9842-9b4a-459b-b02d-0968da7c837c,c1fc2e8c-b39b-4c7f-bf0d-e23a2e56f257,Bank Transfer,Bank of Data,Bareilly,Karnataka,192.122.146.181,Pending,iOS,20,Brand Vouchers and OTT,In-store,8.38,3,23.63,0
T00004788,24/04/23,7:55:09 AM,35509419-a511-42c3-afd4-baf44b23e13e,42b0de14-77ea-4afd-b6d8-8306cf19aa23,18c97def-1165-48d4-b201-4eea06185014,Investment,Dummy Bank,Karimnagar,Kerala,21.199.73.243,Failed,MacOS,7,Investment,Mobile,-71.15,7,58.66,0
T00049246,15/10/23,11:55:09 AM,0d56bfda-e407-46b0-8d9b-9be7d30f5d5a,3ac74332-c84b-44f7-a1ac-d3ef201d7c30,49c5c531-863b-481b-aa3e-564e95058028,Purchase,Bank of Data,South Dumdum,Odisha,151.150.220.215,Failed,Android,2,Other,Mobile,-19.36,25,140.51,0
T00011927,18/04/23,8:22:01 AM,60bdcdac-8e27-42be-a96a-81f9cf61dc66,4d4b31ff-b018-43df-a82c-a7cb242348b4,bc0f6b52-f04e-4fcb-9100-2b020e24f56c,Other,Dummy Bank,Burhanpur,Uttarakhand,60.49.79.178,Failed,MacOS,1,Travel bookings,Mobile,24.8,3,53.8,0
T00034865,19/06/23,12:31:27 PM,f8dbcfa8-b54a-47e1-b6c4-e40e75933334,2753a054-8192-43a2-84e1-8ce972c314a6,11591736-788c-428f-9ead-3d46f86a9d67,Other,Bank of Data,Bardhaman,Manipur,178.237.136.134,Pending,Windows,40,Home delivery,Mobile,39.15,23,2.83,0
T00001047,31/08/23,11:19:55 AM,ef607d29-bd2d-4a03-a96a-c56fa309fe1c,1126385a-4df8-442e-930b-310e3fbc0836,0ce89dbc-b161-4f08-a233-d67fa7c8ec09,Purchase,Dummy Bank,Buxar,Kerala,120.30.44.173,Completed,MacOS,3,Other,Mobile,-82.77,17,13.32,0
T00025047,04/09/23,12:37:23 PM,4753c69b-cc6d-4d1c-9d2c-bccdea186d0f,a674251a-db0d-40e7-be02-893cd20247cb,445a8e1c-d518-44d0-b5f2-ee424d973212,Other,Alpha Bank,Gudivada,Maharashtra,24.92.185.187,Completed,iOS,10,Home delivery,Online,13.08,6,31.43,0
T00020221,08/03/24,4:56:04 AM,e830b34c-3f3a-4176-9c1a-912586c6c798,60f935bb-fd98-4a80-a182-3dc94df01349,583358ff-a335-41f7-a739-03acb9c93285,Refund,Gamma Bank,Hospet,Rajasthan,43.103.178.5,Completed,Windows,10,More Services,Mobile,86.41,27,38.07,0
T00026476,29/03/24,11:46:18 AM,754a3e66-c7e6-4dfe-bb8a-2b4e4708c0e0,c3839364-357b-4a56-a959-e486dd5f2ce9,232822d6-713d-4763-93ff-98429824fdf5,Other,Bank of Data,Pallavaram,Haryana,124.77.51.158,Completed,MacOS,5,Donations and Devotion,Online,-53.65,18,4.62,0
T00004940,31/03/24,7:25:55 AM,91c0ee77-31e7-474c-85ab-a350b8eab61a,8c1b51ca-d42c-41e3-b656-9ea43cea5e3d,7176896c-1c8b-41ac-b73d-1d47c5917d0d,Bill Payment,CReditPAY,Dewas,Punjab,96.162.85.160,Failed,MacOS,2,Financial services and Taxes,In-store,73.44,20,26.43,0
T00020736,11/05/23,4:48:43 AM,2b839a79-ef14-409b-b438-7b68fbf19d25,56f01c34-5b4f-42da-b8bc-a5248e8e8137,defc5cd6-a46e-4f35-802e-6c5689e4cd5f,Refund,Gamma Bank,Nagercoil,Andhra Pradesh,27.141.248.39,Pending,MacOS,3,Home delivery,Mobile,-97.41,14,27.12,0
T00007929,01/11/23,2:56:12 AM,b9fa15e1-a280-4079-9ce0-c50e3382e5ec,7ed84450-227a-41db-895f-6a66ddb6cd3a,ea429c28-e01e-4168-9374-4f5296e18b5e,Purchase,SamplePay,Bardhaman,Punjab,180.16.71.179,Failed,MacOS,2,Home delivery,Online,56.53,10,38.44,0
T00020409,25/03/24,8:25:07 AM,4944df72-53c4-4e61-981f-c3711009be36,cfc5cde6-a21c-4679-b442-7011280f825f,982ae25a-d5b3-4131-9cd0-0bda25d693ef,Subscription,UPI Pay,Karimnagar,Mizoram,193.87.18.244,Completed,MacOS,10,Investment,Online,12.89,13,29.86,0
T00003033,15/04/23,12:42:40 PM,305b0327-a955-44e4-85a8-c2bfb146bc61,2fbc3f4c-aa19-4687-a74f-fcdf25cd6aaa,92edccdb-32c4-485d-b42d-941b762c9b2d,Investment,Gamma Bank,Ichalkaranji,Maharashtra,48.176.83.214,Pending,Android,1,Utilities,In-store,-25.08,18,0.12,0
T00031959,03/01/24,7:10:38 AM,1d771665-72e6-4384-b266-38c1b9583338,773f20d5-c764-41b4-81b4-8a95af5fb20d,d239e6a3-7b2f-4a37-b0cc-27b9815533c4,Bank Transfer,UPI Pay,Silchar,Rajasthan,16.190.16.241,Pending,Windows,10,Donations and Devotion,Online,4.51,6,28.37,0
T00036073,20/02/24,12:59:53 PM,95b13608-79c8-4d41-af3f-8b766a618f53,092efcbe-5b64-4d3b-bc31-1f44be130ff2,08d13fd2-4db1-45cd-ad2d-edfbf7e04113,Other,Alpha Bank,Tiruchirappalli,Uttarakhand,57.33.158.202,Completed,Android,0,Investment,Mobile,-97.38,9,43.19,0
T00002484,13/06/23,2:33:54 AM,1ece679d-cc1d-4f90-bce5-fba448db32bb,4ad0d81b-da6f-4d3f-b644-3579f252d94a,7de44ca3-e14c-4dde-959e-4d97c0c44b3d,Subscription,CReditPAY,Adoni,Manipur,83.249.97.20,Pending,Android,2,More Services,In-store,17.24,13,41.12,0
T00033783,29/04/23,6:27:36 AM,6fdc1ad5-1438-46b6-b015-1f74e140a438,c45b8ecf-ff32-42ef-a5a5-068ed9ef30f5,b5c91be9-e96b-41e8-8c85-b437ffc087ab,Subscription,CReditPAY,Tumkur,Assam,157.26.249.82,Pending,Windows,30,Brand Vouchers and OTT,Mobile,61.55,27,57.2,0
T00006580,05/09/23,11:19:06 AM,516dd453-f0b8-465c-82ec-6e3219a72609,157235a8-4536-49da-a4e8-6e9f69e7accc,261cebb0-d0f3-4d7f-874e-4f9fe480e0d5,Investment,Gamma Bank,North Dumdum,Andhra Pradesh,47.167.146.47,Completed,Android,0,Donations and Devotion,Online,88.49,25,12.58,0
T00015765,04/07/23,5:32:50 AM,940a8d55-c2e7-4440-a6cd-18557bfa63e0,83ddfa1d-c4cd-49ef-a5a9-616f24c5654d,e9f25533-8cf6-4797-9266-c98dd85d7db5,Bill Payment,Sigma Bank,Bardhaman,Chhattisgarh,88.130.183.47,Failed,Android,3,More Services,Online,83.76,1,26.72,0
T00029030,31/08/23,12:23:44 PM,838b2bfb-a381-4e8d-bb36-5fc0669327ba,84abc0df-16d1-47f6-a91b-7b1799944879,555f1551-27d8-4678-99f4-11982d9a8006,Purchase,Other,Gudivada,Mizoram,107.176.36.193,Pending,MacOS,30,Donations and Devotion,In-store,-41.69,1,27.9,0
T00008415,29/02/24,6:03:15 AM,ffb1fbbf-aa64-4cb0-a20e-73132a44de33,bc3c150e-65de-47bc-a6a8-8a34545f89fd,30a6b2bb-29bc-48b3-9e83-3b5a3665b99d,Other,SamplePay,Katihar,Bihar,213.147.85.143,Failed,Windows,0,Travel bookings,Online,-80.6,20,12.01,0
T00029418,02/03/24,3:12:05 AM,258f2089-77d0-4c9f-ad36-e427789b5565,4748375c-154d-4a57-a90b-50ef9893f269,7600bca2-2119-4696-a905-f1046ebd4951,Purchase,SamplePay,Burhanpur,Gujarat,192.205.57.198,Pending,iOS,3,Donations and Devotion,Mobile,41.27,2,26.52,0
T00001307,23/12/23,11:43:42 AM,c553b424-6ec6-4c96-b461-f1226dd19145,e563fbed-790f-446d-8dfa-f876ea958a4b,3d474d19-ee3e-48cb-b7fa-4fcf80426819,Other,Sigma Bank,Tadipatri,Arunachal Pradesh,58.144.225.162,Failed,iOS,1,Purchases,Mobile,-46.65,29,64.31,0
T00017992,28/02/24,8:40:20 AM,734df8c3-9161-47f8-bb98-fa5d650fbca3,f819d9ae-627c-4d49-a58e-1a877ce9ca96,d9f8584e-8022-438b-9c17-91475a9a1f0d,Subscription,Gamma Bank,Muzaffarnagar,Tamil Nadu,111.208.71.120,Failed,iOS,1,Investment,In-store,-40.34,23,9.69,0
T00005599,14/05/23,9:26:52 AM,7b3fd094-4ca8-46c4-94ef-198f20ed3c17,a83b88d3-4785-4840-839f-e02458081512,87f35bb6-4c8a-40fe-b75c-81ca70bf0301,Bill Payment,Sigma Bank,Ramgarh,Kerala,185.227.187.61,Completed,MacOS,2,Travel bookings,Online,36.95,21,68.42,0
T00004534,04/09/23,1:10:35 AM,fa45bc98-10a7-47f0-9498-9f4395bdffba,3677cc1d-46de-4a26-8a0e-0fe3f4e05000,2e0e8c06-aab6-4c5a-a4a4-9860791c31c5,Subscription,Bank of Data,Madhyamgram,Meghalaya,153.98.179.126,Failed,Windows,3,Home delivery,Mobile,80.91,7,52,0
T00040111,25/07/23,4:27:37 AM,805ef1e6-c32f-4a09-bc35-05d61b13b626,e90504f1-b221-4261-91ba-8132ae710510,804d6669-3145-4fdf-9c74-01a4b27e524e,Subscription,Other,Hyderabad,Himachal Pradesh,84.130.34.2,Failed,Android,3,Purchases,Online,75.41,27,34.8,0
T00002896,23/11/23,11:49:11 AM,085841d9-a43a-4133-9eaa-8adff8cb4ddd,b5594ad8-a13a-4bec-80d9-cd843807da02,49387af2-c6fc-4642-9e30-21bb13b61bc8,Bank Transfer,Other,Tenali,Arunachal Pradesh,88.112.241.54,Failed,Windows,1,Donations and Devotion,In-store,40.79,18,29.35,0
T00025696,01/11/23,8:06:13 AM,8f730d55-cd87-48b0-a5fa-5be6a874ecd0,340b70ed-d6f5-4444-9859-4c6e769b4428,e1f190a4-3d6c-4f77-9cbc-4c783d2a8626,Refund,Gamma Bank,New Delhi,Tamil Nadu,87.82.150.148,Pending,Windows,4,Donations and Devotion,Online,-86.71,9,21.9,0
T00023061,12/09/23,10:41:37 AM,17afb822-e70d-45e3-994f-206ab3834255,0096c5df-b962-42f0-ba93-4cf859e6fd33,b5d8ee0c-7af5-4276-b77c-9addede82ee4,Bank Transfer,UPI Pay,Kavali,Tripura,112.17.51.133,Failed,Windows,2,Other,Online,82.89,5,17.62,0
T00020224,24/01/24,10:22:04 AM,0c5ff95b-81f9-4cd5-aab3-ea5a0f2b30e2,8e796b9a-f809-476a-8f72-04565b987ea0,7015e426-c7f1-46ef-9c85-52f02002ceb9,Investment,Gamma Bank,Kolhapur,Tamil Nadu,210.2.213.194,Failed,MacOS,5,Donations and Devotion,Mobile,37.2,20,4.94,0
T00034925,29/04/23,8:41:45 AM,076f3ed3-6d54-49fc-89fb-cccc2326dcac,d58311ab-5f2e-495a-a559-16ba5cab421a,7d833b32-0988-4d3e-aadd-b67a9ec54440,Bank Transfer,UPI Pay,Orai,Tripura,93.109.251.55,Failed,iOS,2,Brand Vouchers and OTT,Mobile,-87.78,5,6.58,0
T00036435,27/01/24,9:14:08 AM,76e57452-e36a-4f4c-8677-61fd14716d1c,0f6c74f8-9c40-4210-8fb4-dc1f4510daf1,c88247cf-c12f-4337-b1b8-c9fbc367d872,Refund,Gamma Bank,Nandyal,Madhya Pradesh,191.34.73.240,Failed,Android,2,Brand Vouchers and OTT,Online,-72.77,4,30.24,0
T00005418,23/01/24,3:11:48 AM,a49c61e2-2695-467a-b09e-0800bce7f9e3,3c8284a7-4ba3-4b65-a1ed-d3c1d0a9fddd,3249f747-60f2-4207-bacb-6fc29fe6c496,Other,SamplePay,Anantapuram,Goa,91.133.48.142,Pending,iOS,3,Donations and Devotion,Online,73.64,15,2,0
T00001741,13/10/23,3:42:16 AM,b00c61c9-1109-4af7-b429-c155895981db,5e2cba7c-a75c-477a-9d2b-b78d2c90a193,070b9d54-2a65-41e0-829a-e8bc9215904b,Subscription,SamplePay,Mira-Bhayandar,Tamil Nadu,195.19.240.44,Failed,iOS,3,Financial services and Taxes,Online,-73.75,16,32.39,0
T00006303,18/09/23,6:25:16 AM,c19effdf-8f48-4809-abf8-3095e499f0c6,99451b09-53c5-4d54-aa5c-365f442e10d1,43116788-4d05-4807-bd19-37641400a345,Investment,Alpha Bank,Bardhaman,Kerala,175.51.162.194,Pending,MacOS,2,Brand Vouchers and OTT,In-store,54.98,18,25.48,0
T00005314,01/01/24,1:41:52 AM,148e6e2c-0d41-46d1-bcc3-4d25077c5f95,f8522fcf-1382-4f7d-9187-e7b359164e3e,37e94a5b-df85-4e90-91c1-e245057832d6,Purchase,Other,Aurangabad,Nagaland,22.140.221.140,Failed,iOS,0,Brand Vouchers and OTT,Online,-52.43,16,15.54,0
T00006930,12/03/24,4:27:23 AM,bfc88aab-7dd9-48bd-8c60-a68d99ceac3e,812d0077-8af3-4f33-b405-ab0eb3fd6e20,c6dad94f-0d95-4074-b179-a6a5cef0a581,Bill Payment,Bank of Data,Faridabad,Bihar,123.252.39.184,Failed,Android,2,Home delivery,Online,78.83,8,5.14,0
T00017396,02/05/23,1:43:43 AM,493cd223-ac3d-4b3d-b583-1a2946dbd3f0,ece0206c-5194-40c4-9208-036eea769c49,3f8c4b2f-b978-4f1d-bb24-061440a6386f,Purchase,Sigma Bank,Pali,Bihar,221.5.53.133,Pending,iOS,0,Other,Online,-42.88,11,26.55,0
T00003774,07/06/23,3:41:00 AM,f5885744-f83b-49d8-a2a9-66364bd9d1c1,b84d60c7-532f-4c08-97c2-79ee82069542,e17ff0ae-f35b-4775-8022-92296ca16d84,Bill Payment,Dummy Bank,Amritsar,Telangana,121.59.19.36,Pending,Windows,1,More Services,Mobile,75.79,27,28.11,0
